Freq.	V(n002)
8.41395141645205e+02	(-1.55722425521947e-03dB,-1.08490841962807e+00°)
8.51138038202387e+02	(-1.59349001414081e-03dB,-1.09746801209527e+00°)
8.60993752184611e+02	(-1.63060019760685e-03dB,-1.11017293046333e+00°)
8.70963589956091e+02	(-1.66857446002395e-03dB,-1.12302485375710e+00°)
8.81048873008025e+02	(-1.70743291290972e-03dB,-1.13602548031127e+00°)
8.91250938133757e+02	(-1.74719613551469e-03dB,-1.14917652798933e+00°)
9.01571137605968e+02	(-1.78788518567688e-03dB,-1.16247973440483e+00°)
9.12010839355921e+02	(-1.82952161093261e-03dB,-1.17593685714518e+00°)
9.22571427154775e+02	(-1.87212745989891e-03dB,-1.18954967399773e+00°)
9.33254300797003e+02	(-1.91572529388244e-03dB,-1.20331998317838e+00°)
9.44060876285936e+02	(-1.96033819880168e-03dB,-1.21724960356257e+00°)
9.54992586021448e+02	(-2.00598979735405e-03dB,-1.23134037491883e+00°)
9.66050878989826e+02	(-2.05270426147338e-03dB,-1.24559415814478e+00°)
9.77237220955823e+02	(-2.10050632507683e-03dB,-1.26001283550572e+00°)
9.88553094656952e+02	(-2.14942129711010e-03dB,-1.27459831087563e+00°)
1.00000000000001e+03	(-2.19947507488317e-03dB,-1.28935250998092e+00°)
1.01157945425991e+03	(-2.25069415772491e-03dB,-1.30427738064666e+00°)
1.02329299228077e+03	(-2.30310566094769e-03dB,-1.31937489304540e+00°)
1.03514216667936e+03	(-2.35673733013486e-03dB,-1.33464703994876e+00°)
1.04712854805091e+03	(-2.41161755576079e-03dB,-1.35009583698151e+00°)
1.05925372517730e+03	(-2.46777538814644e-03dB,-1.36572332287846e+00°)
1.07151930523762e+03	(-2.52524055276427e-03dB,-1.38153155974397e+00°)
1.08392691402122e+03	(-2.58404346588660e-03dB,-1.39752263331427e+00°)
1.09647819614320e+03	(-2.64421525060094e-03dB,-1.41369865322238e+00°)
1.10917481526242e+03	(-2.70578775320485e-03dB,-1.43006175326599e+00°)
1.12201845430198e+03	(-2.76879355996508e-03dB,-1.44661409167793e+00°)
1.13501081567233e+03	(-2.83326601426051e-03dB,-1.46335785139961e+00°)
1.14815362149690e+03	(-2.89923923413407e-03dB,-1.48029524035720e+00°)
1.16144861384036e+03	(-2.96674813024326e-03dB,-1.49742849174069e+00°)
1.17489755493955e+03	(-3.03582842422583e-03dB,-1.51475986428578e+00°)
1.18850222743704e+03	(-3.10651666747797e-03dB,-1.53229164255879e+00°)
1.20226443461743e+03	(-3.17885026037995e-03dB,-1.55002613724429e+00°)
1.21618600064639e+03	(-3.25286747195581e-03dB,-1.56796568543585e+00°)
1.23026877081240e+03	(-3.32860745999261e-03dB,-1.58611265092961e+00°)
1.24451461177140e+03	(-3.40611029161162e-03dB,-1.60446942452091e+00°)
1.25892541179419e+03	(-3.48541696432740e-03dB,-1.62303842430387e+00°)
1.27350308101668e+03	(-3.56656942756717e-03dB,-1.64182209597399e+00°)
1.28824955169315e+03	(-3.64961060472586e-03dB,-1.66082291313378e+00°)
1.30316677845232e+03	(-3.73458441568202e-03dB,-1.68004337760146e+00°)
1.31825673855643e+03	(-3.82153579986058e-03dB,-1.69948601972271e+00°)
1.33352143216334e+03	(-3.91051073981984e-03dB,-1.71915339868550e+00°)
1.34896288259167e+03	(-4.00155628537153e-03dB,-1.73904810283805e+00°)
1.36458313658895e+03	(-4.09472057826908e-03dB,-1.75917275000989e+00°)
1.38038426460291e+03	(-4.19005287744909e-03dB,-1.77952998783605e+00°)
1.39636836105596e+03	(-4.28760358485426e-03dB,-1.80012249408447e+00°)
1.41253754462278e+03	(-4.38742427186335e-03dB,-1.82095297698645e+00°)
1.42889395851112e+03	(-4.48956770629861e-03dB,-1.84202417557045e+00°)
1.44543977074595e+03	(-4.59408788008354e-03dB,-1.86333885999891e+00°)
1.46217717445674e+03	(-4.70104003750994e-03dB,-1.88489983190847e+00°)
1.47910838816823e+03	(-4.81048070416775e-03dB,-1.90670992475326e+00°)
1.49623565609446e+03	(-4.92246771653151e-03dB,-1.92877200415151e+00°)
1.51356124843623e+03	(-5.03706025221739e-03dB,-1.95108896823538e+00°)
1.53108746168205e+03	(-5.15431886094228e-03dB,-1.97366374800411e+00°)
1.54881661891251e+03	(-5.27430549619131e-03dB,-1.99649930768035e+00°)
1.56675107010817e+03	(-5.39708354759819e-03dB,-2.01959864506982e+00°)
1.58489319246114e+03	(-5.52271787407481e-03dB,-2.04296479192433e+00°)
1.60324539069007e+03	(-5.65127483769356e-03dB,-2.06660081430792e+00°)
1.62181009735896e+03	(-5.78282233833955e-03dB,-2.09050981296653e+00°)
1.64058977319957e+03	(-5.91742984916619e-03dB,-2.11469492370078e+00°)
1.65958690743759e+03	(-6.05516845283949e-03dB,-2.13915931774219e+00°)
1.67880401812259e+03	(-6.19611087862788e-03dB,-2.16390620213270e+00°)
1.69824365246177e+03	(-6.34033154032092e-03dB,-2.18893882010745e+00°)
1.71790838715762e+03	(-6.48790657502222e-03dB,-2.21426045148100e+00°)
1.73780082874940e+03	(-6.63891388281749e-03dB,-2.23987441303670e+00°)
1.75792361395872e+03	(-6.79343316734764e-03dB,-2.26578405891962e+00°)
1.77827941003895e+03	(-6.95154597730609e-03dB,-2.29199278103252e+00°)
1.79887091512882e+03	(-7.11333574887617e-03dB,-2.31850400943543e+00°)
1.81970085861001e+03	(-7.27888784912858e-03dB,-2.34532121274827e+00°)
1.84077200146899e+03	(-7.44828962040835e-03dB,-2.37244789855697e+00°)
1.86208713666290e+03	(-7.62163042572783e-03dB,-2.39988761382279e+00°)
1.88364908948983e+03	(-7.79900169518238e-03dB,-2.42764394529493e+00°)
1.90546071796328e+03	(-7.98049697342874e-03dB,-2.45572051992648e+00°)
1.92752491319097e+03	(-8.16621196821479e-03dB,-2.48412100529351e+00°)
1.94984459975808e+03	(-8.35624460003761e-03dB,-2.51284911001750e+00°)
1.97242273611489e+03	(-8.55069505289639e-03dB,-2.54190858419099e+00°)
1.99526231496891e+03	(-8.74966582620945e-03dB,-2.57130321980635e+00°)
2.01836636368160e+03	(-8.95326178788250e-03dB,-2.60103685118782e+00°)
2.04173794466956e+03	(-9.16159022860514e-03dB,-2.63111335542668e+00°)
2.06538015581057e+03	(-9.37476091732723e-03dB,-2.66153665281954e+00°)
2.08929613085408e+03	(-9.59288615802606e-03dB,-2.69231070730973e+00°)
2.11348903983668e+03	(-9.81608084771995e-03dB,-2.72343952693176e+00°)
2.13796208950227e+03	(-1.00444625358038e-02dB,-2.75492716425883e+00°)
2.16271852372706e+03	(-1.02781514847056e-02dB,-2.78677771685332e+00°)
2.18776162394959e+03	(-1.05172707319033e-02dB,-2.81899532772027e+00°)
2.21309470960568e+03	(-1.07619461533432e-02dB,-2.85158418576368e+00°)
2.23872113856838e+03	(-1.10123065282637e-02dB,-2.88454852624582e+00°)
2.26464430759310e+03	(-1.12684836054751e-02dB,-2.91789263124922e+00°)
2.29086765276781e+03	(-1.15306121711283e-02dB,-2.95162083014153e+00°)
2.31739464996852e+03	(-1.17988301179799e-02dB,-2.98573750004301e+00°)
2.34422881531996e+03	(-1.20732785162047e-02dB,-3.02024706629670e+00°)
2.37137370566170e+03	(-1.23541016858147e-02dB,-3.05515400294121e+00°)
2.39883291901953e+03	(-1.26414472706374e-02dB,-3.09046283318594e+00°)
2.42661009508246e+03	(-1.29354663139806e-02dB,-3.12617812988885e+00°)
2.45470891568508e+03	(-1.32363133359662e-02dB,-3.16230451603649e+00°)
2.48313310529562e+03	(-1.35441464125732e-02dB,-3.19884666522641e+00°)
2.51188643150963e+03	(-1.38591272564256e-02dB,-3.23580930215170e+00°)
2.54097270554935e+03	(-1.41814212993845e-02dB,-3.27319720308773e+00°)
2.57039578276891e+03	(-1.45111977769553e-02dB,-3.31101519638080e+00°)
2.60015956316532e+03	(-1.48486298145596e-02dB,-3.34926816293881e+00°)
2.63026799189543e+03	(-1.51938945156949e-02dB,-3.38796103672368e+00°)
2.66072505979886e+03	(-1.55471730520698e-02dB,-3.42709880524551e+00°)
2.69153480392697e+03	(-1.59086507556693e-02dB,-3.46668651005831e+00°)
2.72270130807796e+03	(-1.62785172128868e-02dB,-3.50672924725722e+00°)
2.75422870333822e+03	(-1.66569663606908e-02dB,-3.54723216797701e+00°)
2.78612116862982e+03	(-1.70441965849063e-02dB,-3.58820047889190e+00°)
2.81838293126451e+03	(-1.74404108206436e-02dB,-3.62963944271634e+00°)
2.85101826750396e+03	(-1.78458166549092e-02dB,-3.67155437870676e+00°)
2.88403150312666e+03	(-1.82606264314627e-02dB,-3.71395066316404e+00°)
2.91742701400122e+03	(-1.86850573579439e-02dB,-3.75683372993669e+00°)
2.95120922666644e+03	(-1.91193316153305e-02dB,-3.80020907092433e+00°)
2.98538261891802e+03	(-1.95636764697578e-02dB,-3.84408223658153e+00°)
3.01995172040208e+03	(-2.00183243867799e-02dB,-3.88845883642171e+00°)
3.05492111321557e+03	(-2.04835131480657e-02dB,-3.93334453952086e+00°)
3.09029543251365e+03	(-2.09594859706248e-02dB,-3.97874507502106e+00°)
3.12607936712402e+03	(-2.14464916286085e-02dB,-4.02466623263334e+00°)
3.16227766016844e+03	(-2.19447845776990e-02dB,-4.07111386313994e+00°)
3.19889510969146e+03	(-2.24546250821901e-02dB,-4.11809387889545e+00°)
3.23593656929635e+03	(-2.29762793447537e-02dB,-4.16561225432689e+00°)
3.27340694878845e+03	(-2.35100196390047e-02dB,-4.21367502643222e+00°)
3.31131121482598e+03	(-2.40561244448609e-02dB,-4.26228829527721e+00°)
3.34965439157834e+03	(-2.46148785867944e-02dB,-4.31145822449026e+00°)
3.38844156139209e+03	(-2.51865733749950e-02dB,-4.36119104175506e+00°)
3.42767786546457e+03	(-2.57715067495324e-02dB,-4.41149303930059e+00°)
3.46736850452539e+03	(-2.63699834275484e-02dB,-4.46237057438835e+00°)
3.50751873952575e+03	(-2.69823150535326e-02dB,-4.51383006979637e+00°)
3.54813389233583e+03	(-2.76088203527836e-02dB,-4.56587801429979e+00°)
3.58921934645013e+03	(-2.82498252880283e-02dB,-4.61852096314750e+00°)
3.63078054770109e+03	(-2.89056632193543e-02dB,-4.67176553853473e+00°)
3.67282300498092e+03	(-2.95766750674439e-02dB,-4.72561843007099e+00°)
3.71535229097180e+03	(-3.02632094801891e-02dB,-4.78008639524311e+00°)
3.75837404288452e+03	(-3.09656230027743e-02dB,-4.83517625987292e+00°)
3.80189396320569e+03	(-3.16842802512386e-02dB,-4.89089491856928e+00°)
3.84591782045362e+03	(-3.24195540896151e-02dB,-4.94724933517385e+00°)
3.89045144994289e+03	(-3.31718258106936e-02dB,-5.00424654320030e+00°)
3.93550075455786e+03	(-3.39414853204810e-02dB,-5.06189364626646e+00°)
3.98107170553506e+03	(-3.47289313264032e-02dB,-5.12019781851890e+00°)
4.02717034325468e+03	(-3.55345715293247e-02dB,-5.17916630504955e+00°)
4.07380277804121e+03	(-3.63588228194378e-02dB,-5.23880642230371e+00°)
4.12097519097339e+03	(-3.72021114761152e-02dB,-5.29912555847901e+00°)
4.16869383470344e+03	(-3.80648733717331e-02dB,-5.36013117391480e+00°)
4.21696503428591e+03	(-3.89475541795846e-02dB,-5.42183080147131e+00°)
4.26579518801602e+03	(-3.98506095859299e-02dB,-5.48423204689805e+00°)
4.31519076827775e+03	(-4.07745055062158e-02dB,-5.54734258919086e+00°)
4.36515832240175e+03	(-4.17197183055832e-02dB,-5.61117018093694e+00°)
4.41570447353322e+03	(-4.26867350236952e-02dB,-5.67572264864724e+00°)
4.46683592150973e+03	(-4.36760536039330e-02dB,-5.74100789307550e+00°)
4.51855944374932e+03	(-4.46881831270734e-02dB,-5.80703388952330e+00°)
4.57088189614885e+03	(-4.57236440494641e-02dB,-5.87380868813035e+00°)
4.62381021399271e+03	(-4.67829684458037e-02dB,-5.94134041414934e+00°)
4.67735141287209e+03	(-4.78667002565288e-02dB,-6.00963726820447e+00°)
4.73151258961491e+03	(-4.89753955399561e-02dB,-6.07870752653298e+00°)
4.78630092322649e+03	(-5.01096227291571e-02dB,-6.14855954120887e+00°)
4.84172367584110e+03	(-5.12699628936921e-02dB,-6.21920174034780e+00°)
4.89778819368457e+03	(-5.24570100062233e-02dB,-6.29064262829250e+00°)
4.95450190804801e+03	(-5.36713712140973e-02dB,-6.36289078577767e+00°)
5.01187233627284e+03	(-5.49136671159274e-02dB,-6.43595487007350e+00°)
5.06990708274716e+03	(-5.61845320432633e-02dB,-6.50984361510672e+00°)
5.12861383991376e+03	(-5.74846143474005e-02dB,-6.58456583155846e+00°)
5.18800038928973e+03	(-5.88145766913523e-02dB,-6.66013040693755e+00°)
5.24807460249785e+03	(-6.01750963470919e-02dB,-6.73654630562853e+00°)
5.30884444231001e+03	(-6.15668654980877e-02dB,-6.81382256891308e+00°)
5.37031796370265e+03	(-6.29905915471750e-02dB,-6.89196831496381e+00°)
5.43250331492446e+03	(-6.44469974298538e-02dB,-6.97099273880934e+00°)
5.49540873857637e+03	(-6.59368219330171e-02dB,-7.05090511226931e+00°)
5.55904257270416e+03	(-6.74608200191722e-02dB,-7.13171478385832e+00°)
5.62341325190362e+03	(-6.90197631562327e-02dB,-7.21343117865736e+00°)
5.68852930843855e+03	(-7.06144396528570e-02dB,-7.29606379815154e+00°)
5.75439937337170e+03	(-7.22456549994214e-02dB,-7.37962222003270e+00°)
5.82103217770885e+03	(-7.39142322146598e-02dB,-7.46411609796577e+00°)
5.88843655355603e+03	(-7.56210121979941e-02dB,-7.54955516131708e+00°)
5.95662143529025e+03	(-7.73668540875607e-02dB,-7.63594921484357e+00°)
6.02559586074372e+03	(-7.91526356240126e-02dB,-7.72330813834121e+00°)
6.09536897240184e+03	(-8.09792535200901e-02dB,-7.81164188625108e+00°)
6.16595001861497e+03	(-8.28476238359580e-02dB,-7.90096048722174e+00°)
6.23734835482434e+03	(-8.47586823603657e-02dB,-7.99127404362606e+00°)
6.30957344480208e+03	(-8.67133849976207e-02dB,-8.08259273103100e+00°)
6.38263486190564e+03	(-8.87127081603739e-02dB,-8.17492679761866e+00°)
6.45654229034671e+03	(-9.07576491682250e-02dB,-8.26828656355679e+00°)
6.53130552647488e+03	(-9.28492266521533e-02dB,-8.36268242031698e+00°)
6.60693448007612e+03	(-9.49884809647423e-02dB,-8.45812482993892e+00°)
6.68343917568631e+03	(-9.71764745961873e-02dB,-8.55462432423847e+00°)
6.76082975391998e+03	(-9.94142925960911e-02dB,-8.65219150395812e+00°)
6.83911647281446e+03	(-1.01703043000966e-01dB,-8.75083703785747e+00°)
6.91830970918953e+03	(-1.04043857267455e-01dB,-8.85057166174196e+00°)
6.99841996002291e+03	(-1.06437890711203e-01dB,-8.95140617742780e+00°)
7.07945784384155e+03	(-1.08886322951324e-01dB,-9.05335145164090e+00°)
7.16143410212920e+03	(-1.11390358360427e-01dB,-9.15641841484781e+00°)
7.24435960075008e+03	(-1.13951226520099e-01dB,-9.26061806001639e+00°)
7.32824533138922e+03	(-1.16570182681813e-01dB,-9.36596144130404e+00°)
7.41310241300936e+03	(-1.19248508233112e-01dB,-9.47245967267125e+00°)
7.49894209332474e+03	(-1.21987511169044e-01dB,-9.58012392641805e+00°)
7.58577575029203e+03	(-1.24788526568675e-01dB,-9.68896543164120e+00°)
7.67361489361838e+03	(-1.27652917076629e-01dB,-9.79899547260947e+00°)
7.76247116628711e+03	(-1.30582073389442e-01dB,-9.91022538705488e+00°)
7.85235634610092e+03	(-1.33577414746693e-01dB,-1.00226665643771e+01°)
7.94328234724302e+03	(-1.36640389426652e-01dB,-1.01363304437586e+01°)
8.03526122185638e+03	(-1.39772475246365e-01dB,-1.02512285121886e+01°)
8.12830516164120e+03	(-1.42975180065957e-01dB,-1.03673723023913e+01°)
8.22242649947092e+03	(-1.46250042296953e-01dB,-1.04847733906589e+01°)
8.31763771102692e+03	(-1.49598631414439e-01dB,-1.06034433945835e+01°)
8.41395141645217e+03	(-1.53022548472815e-01dB,-1.07233939706872e+01°)
8.51138038202398e+03	(-1.56523426624902e-01dB,-1.08446368119468e+01°)
8.60993752184623e+03	(-1.60102931644191e-01dB,-1.09671836452113e+01°)
8.70963589956103e+03	(-1.63762762449883e-01dB,-1.10910462285072e+01°)
8.81048873008037e+03	(-1.67504651634527e-01dB,-1.12162363482322e+01°)
8.91250938133769e+03	(-1.71330365993848e-01dB,-1.13427658162305e+01°)
9.01571137605980e+03	(-1.75241707058544e-01dB,-1.14706464667507e+01°)
9.12010839355933e+03	(-1.79240511627616e-01dB,-1.15998901532795e+01°)
9.22571427154787e+03	(-1.83328652302919e-01dB,-1.17305087452525e+01°)
9.33254300797015e+03	(-1.87508038024543e-01dB,-1.18625141246348e+01°)
9.44060876285948e+03	(-1.91780614606586e-01dB,-1.19959181823727e+01°)
9.54992586021461e+03	(-1.96148365272939e-01dB,-1.21307328147097e+01°)
9.66050878989839e+03	(-2.00613311192586e-01dB,-1.22669699193670e+01°)
9.77237220955837e+03	(-2.05177512013961e-01dB,-1.24046413915833e+01°)
9.88553094656965e+03	(-2.09843066397880e-01dB,-1.25437591200128e+01°)
1.00000000000003e+04	(-2.14612112548502e-01dB,-1.26843349824768e+01°)
1.01157945425993e+04	(-2.19486828741767e-01dB,-1.28263808415672e+01°)
1.02329299228078e+04	(-2.24469433850759e-01dB,-1.29699085400988e+01°)
1.03514216667937e+04	(-2.29562187867368e-01dB,-1.31149298964070e+01°)
1.04712854805093e+04	(-2.34767392419648e-01dB,-1.32614566994890e+01°)
1.05925372517732e+04	(-2.40087391284186e-01dB,-1.34095007039846e+01°)
1.07151930523764e+04	(-2.45524570892805e-01dB,-1.35590736249955e+01°)
1.08392691402123e+04	(-2.51081360832916e-01dB,-1.37101871327388e+01°)
1.09647819614321e+04	(-2.56760234340719e-01dB,-1.38628528470332e+01°)
1.10917481526243e+04	(-2.62563708786536e-01dB,-1.40170823316149e+01°)
1.12201845430199e+04	(-2.68494346151437e-01dB,-1.41728870882811e+01°)
1.13501081567235e+04	(-2.74554753494321e-01dB,-1.43302785508587e+01°)
1.14815362149691e+04	(-2.80747583408619e-01dB,-1.44892680789959e+01°)
1.16144861384037e+04	(-2.87075534467673e-01dB,-1.46498669517746e+01°)
1.17489755493956e+04	(-2.93541351657890e-01dB,-1.48120863611415e+01°)
1.18850222743705e+04	(-3.00147826798724e-01dB,-1.49759374051570e+01°)
1.20226443461745e+04	(-3.06897798948422e-01dB,-1.51414310810582e+01°)
1.21618600064640e+04	(-3.13794154794580e-01dB,-1.53085782781371e+01°)
1.23026877081242e+04	(-3.20839829028411e-01dB,-1.54773897704301e+01°)
1.24451461177142e+04	(-3.28037804701620e-01dB,-1.56478762092197e+01°)
1.25892541179420e+04	(-3.35391113564774e-01dB,-1.58200481153458e+01°)
1.27350308101670e+04	(-3.42902836386016e-01dB,-1.59939158713269e+01°)
1.28824955169317e+04	(-3.50576103248894e-01dB,-1.61694897132900e+01°)
1.30316677845234e+04	(-3.58414093828104e-01dB,-1.63467797227100e+01°)
1.31825673855644e+04	(-3.66420037641893e-01dB,-1.65257958179562e+01°)
1.33352143216336e+04	(-3.74597214279801e-01dB,-1.67065477456491e+01°)
1.34896288259169e+04	(-3.82948953604473e-01dB,-1.68890450718258e+01°)
1.36458313658896e+04	(-3.91478635926105e-01dB,-1.70732971729153e+01°)
1.38038426460292e+04	(-4.00189692148263e-01dB,-1.72593132265256e+01°)
1.39636836105598e+04	(-4.09085603883538e-01dB,-1.74471022020429e+01°)
1.41253754462279e+04	(-4.18169903537691e-01dB,-1.76366728510455e+01°)
1.42889395851114e+04	(-4.27446174360792e-01dB,-1.78280336975339e+01°)
1.44543977074597e+04	(-4.36918050463874e-01dB,-1.80211930279806e+01°)
1.46217717445676e+04	(-4.46589216799561e-01dB,-1.82161588812010e+01°)
1.47910838816825e+04	(-4.56463409105201e-01dB,-1.84129390380502e+01°)
1.49623565609448e+04	(-4.66544413806896e-01dB,-1.86115410109490e+01°)
1.51356124843625e+04	(-4.76836067882875e-01dB,-1.88119720332422e+01°)
1.53108746168207e+04	(-4.87342258684647e-01dB,-1.90142390483962e+01°)
1.54881661891253e+04	(-4.98066923714328e-01dB,-1.92183486990384e+01°)
1.56675107010819e+04	(-5.09014050356492e-01dB,-1.94243073158461e+01°)
1.58489319246116e+04	(-5.20187675563033e-01dB,-1.96321209062900e+01°)
1.60324539069009e+04	(-5.31591885489304e-01dB,-1.98417951432395e+01°)
1.62181009735898e+04	(-5.43230815079984e-01dB,-2.00533353534361e+01°)
1.64058977319959e+04	(-5.55108647603052e-01dB,-2.02667465058444e+01°)
1.65958690743761e+04	(-5.67229614130231e-01dB,-2.04820331998874e+01°)
1.67880401812261e+04	(-5.79597992962313e-01dB,-2.06991996535755e+01°)
1.69824365246179e+04	(-5.92218108997775e-01dB,-2.09182496915396e+01°)
1.71790838715764e+04	(-6.05094333043132e-01dB,-2.11391867329773e+01°)
1.73780082874943e+04	(-6.18231081063450e-01dB,-2.13620137795237e+01°)
1.75792361395875e+04	(-6.31632813371526e-01dB,-2.15867334030579e+01°)
1.77827941003898e+04	(-6.45304033754219e-01dB,-2.18133477334572e+01°)
1.79887091512884e+04	(-6.59249288534516e-01dB,-2.20418584463121e+01°)
1.81970085861004e+04	(-6.73473165567879e-01dB,-2.22722667506151e+01°)
1.84077200146901e+04	(-6.87980293171563e-01dB,-2.25045733764372e+01°)
1.86208713666292e+04	(-7.02775338985550e-01dB,-2.27387785626072e+01°)
1.88364908948986e+04	(-7.17863008763864e-01dB,-2.29748820444085e+01°)
1.90546071796331e+04	(-7.33248045095102e-01dB,-2.32128830413105e+01°)
1.92752491319099e+04	(-7.48935226051059e-01dB,-2.34527802447492e+01°)
1.94984459975810e+04	(-7.64929363762372e-01dB,-2.36945718059770e+01°)
1.97242273611491e+04	(-7.81235302920299e-01dB,-2.39382553239969e+01°)
1.99526231496894e+04	(-7.97857919203728e-01dB,-2.41838278336019e+01°)
2.01836636368162e+04	(-8.14802117630648e-01dB,-2.44312857935372e+01°)
2.04173794466959e+04	(-8.32072830833458e-01dB,-2.46806250748054e+01°)
2.06538015581059e+04	(-8.49675017257508e-01dB,-2.49318409491362e+01°)
2.08929613085410e+04	(-8.67613659282508e-01dB,-2.51849280776389e+01°)
2.11348903983671e+04	(-8.85893761266421e-01dB,-2.54398804996623e+01°)
2.13796208950230e+04	(-9.04520347511726e-01dB,-2.56966916218814e+01°)
2.16271852372709e+04	(-9.23498460153970e-01dB,-2.59553542076349e+01°)
2.18776162394962e+04	(-9.42833156972696e-01dB,-2.62158603665352e+01°)
2.21309470960571e+04	(-9.62529509125086e-01dB,-2.64782015443756e+01°)
